resonance_radical_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source
[O]C1=CC2OC12,OC1=CC2OC12,1.067418738049717,72.33312619502867,21.823556405353727,29.093599426386238,34.04918738049713,37.06464149139579,41.48328871892925,44.47203154875717,47.16005736137667,72.33312619502867,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + polycyclic(s2_3_4_ene_1),GAV
[CH2]C(C)(C=C)CC,C=CC(C)(C)CC,-19.582236583654403,90.73464638530551,39.793050347405035,48.81166209405089,56.7651461357469,63.75387332384193,75.21206546934174,83.88330504021033,97.17851762422684,97.28415483151983,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1CC1(C)CC,CCC1(C)CC1C,-14.32999999999999,88.35929155378567,35.25299999999999,46.701,56.693999999999996,64.88999999999999,77.08900000000001,85.68900000000001,98.77,94.90879999999999,Thermo group additivity estimation: group(Cs-CsCsCsCs) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(Cyclopropane),GAV
[CH]=CC(C)=O,C=CC(C)=O,-26.032963414974223,76.83205572005213,21.150087786649525,25.894836795825505,30.221039522040634,33.9743836915209,40.002235515253666,44.42190283880688,50.82651786689246,79.01522520212357,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC[CH]C(CC)OOC1C=CC(C2C=CCC=C2)C1,CCCC(CC)OOC1C=CC(C2C=CCC=C2)C1,-11.759043977055452,173.56413905321958,83.10573613766732,108.14633652007647,130.00777629063097,147.47063671128106,174.05868068833658,193.12278393881445,219.98156022944553,176.55305143403442,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-(Cds-Cds)(Cds-Cds)CsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(1,4-Cyclohexadiene) + ring(Cyclopentene)",GAV
OOC1[CH]CC=C1,OOC1C=CCC1,-14.240000000000004,86.2584,28.02,36.778000000000006,44.11900000000001,49.751,58.22,64.302,72.20200000000001,86.2584,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentene),GAV
CC[CH]C(CC)OOC1C=CCC1C1C=CCC=C1,CCCC(CC)OOC1C=CCC1C1C=CCC=C1,-12.009043977055452,173.56413905321958,83.10573613766731,108.14633652007647,129.90777629063098,147.47063671128106,174.05868068833655,193.12278393881445,219.98156022944553,176.55305143403442,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsH) + group(Cs-(Cds-Cds)(Cds-Cds)CsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(1,4-Cyclohexadiene) + ring(Cyclopentene)",GAV
[CH]=CO,C=CO,-29.25695342128646,61.82183564383146,14.82352776578545,17.760178311156864,20.294363779070263,22.369401170780648,25.57836647244375,27.857147595994263,31.121373359596685,61.82183564383146,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C)C(=C)O[O],C=C(C)C(=C)OO,-1.9599999999999955,92.39683051792855,33.9,40.89,46.400000000000006,50.959999999999994,58.04,63.05,70.72,94.58,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C(C)C(C)C=C,C=CC(C)C(C)C,-17.943617835636015,95.19365193613127,39.36218439880588,48.50581075994509,56.546328617906305,63.59082248991831,75.0909645646533,83.74646600055449,96.95706705777246,100.36573379901755,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OC1C=CC(OOC2C=CCC=C2)C1,OOC1C=CC(OOC2C=CCC=C2)C1,-2.3600000000000056,138.1058734166719,57.32000000000001,75.678,90.74899999999998,101.86100000000003,118.81000000000003,130.682,144.58200000000002,139.48329999999999,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)(Cds-Cds)OsH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(1,4-Cyclohexadiene) + ring(Cyclopentene)",GAV
C=[C]OC,C=COC,-25.348889250145113,69.72073216994518,20.026762477878204,24.526744899940347,28.196726410893888,31.282404281376017,36.239169447487214,39.8918072830325,45.3527029118303,71.90390165201663,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C=CC)O[O],C=C(C=CC)OO,-1.7299999999999973,93.73683051792854,33.02,39.98,45.519999999999996,50.199999999999996,57.46999999999999,62.59999999999999,70.41,95.91999999999999,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH),GAV
[O]OCC1=CC=CCC1,OOCC1=CC=CCC1,-1.710000000000002,97.78239999999998,36.85,47.13,55.82999999999999,63.07,73.78,81.56,92.59,97.78239999999998,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(1,3-Cyclohexadiene)",GAV
C=C[CH]C,C=CCC,0.3584729645455702,73.08531380846095,20.659803145514207,25.597151138055985,30.237575067335086,34.39797046733476,41.121923136010714,46.19899603479732,54.113556388524614,75.2684832905324,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C=CC,CC=CC,-2.3511797019312963,70.62920765017294,20.951413555710577,25.542402136370658,29.901281353182362,33.92249121810267,40.7250464345715,45.88699070370173,54.0126880221434,76.3729731976439,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
OC1[CH]C1,OC1CC1,-24.801904006813263,67.98319100649361,17.966339141880304,22.875337348398457,26.95702253932121,30.322073194989514,35.72086208272305,39.695284483326965,45.58357358230163,67.98319100649361,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C(=C)C,C=C(C)C,-3.7423916185340005,70.02342324399775,21.067460137781072,25.994721241023758,30.40603801444551,34.33107349743492,40.889842512732514,45.9854687090631,54.08876027420651,75.76718879146871,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH]1CCC=CC1OOC1C=CCCC1,C1=CC(OOC2C=CCCC2)CCC1,-15.34,126.46279999999999,55.419999999999995,75.30000000000001,92.37999999999997,105.40000000000002,125.64,139.91999999999996,158.64000000000001,126.46279999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene) + ring(Cyclohexene),GAV
C#C[C](C)O,C#CC(C)O,-1.2037476099426376,79.5064559540291,23.627839388145315,28.862313575525814,33.13326959847036,36.19485659655832,41.20237093690249,44.89120458891014,51.366921606118545,80.31219885277247,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsHHH) + group(Ct-CtCs) + group(Ct-CtH),GAV
[CH]=C=C(C)O,C=C=C(C)O,-1.1299050741635797,75.7198151172641,24.159942150860232,29.337033392819123,33.236826964500835,36.46432097103386,41.59502830938025,45.31943061658317,50.78531599670448,77.90298459933555,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC=C=C[O],CC=C=CO,2.0336870853045674,76.27703154063512,23.88188148633136,28.52994767208785,32.42517569466133,35.78315366181279,41.12941797912522,45.01357370240154,50.67929194725693,78.46020102270657,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC=[C]C=O,CC=CC=O,-24.368948215379,75.03106718781291,22.233698058104896,26.74282957889744,30.74868321317651,34.28616389914594,40.12257548200828,44.56409739998279,51.31347350492125,77.21423666988436,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C[C]=CC=O,CC=CC=O,-24.368948215379,75.03106718781291,22.233698058104896,26.74282957889744,30.74868321317651,34.28616389914594,40.12257548200828,44.56409739998279,51.31347350492125,77.21423666988436,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CCC(=C)CO[O],C=CCC(=C)COO,-1.300000000000001,106.86,37.39,46.05,53.31,59.349999999999994,68.58,75.55999999999999,85.38999999999999,106.86,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C12COOC1(C)C2,CC12COOC1(C)C2,-11.42780114722753,81.9322939230464,34.25846080305927,45.05657743785851,54.03337476099426,61.22498087954109,71.7277915869981,79.46954110898663,88.76704588910134,86.2986328871893,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + polycyclic(s2_3_5_ane),GAV
C=C(C)C[CH]C,C=C(C)CCC,-13.309457532634738,90.01739821725127,31.882333982342583,39.35264254858264,46.37738805918976,52.63369028690338,62.86310203624564,70.57737881984919,82.36663042725836,94.38373718139415,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CC(C)OOC1[CH]CCC=C1,C=CC(C)OOC1C=CCCC1,-14.42,125.85565710125661,51.529999999999994,68.00999999999999,81.95999999999998,92.50000000000001,109.12000000000002,121.05,136.53,126.66139999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV
[CH2]C1(C)OCC1=C,C=C1COC1(C)C,-17.11776214474277,84.53542517042459,31.867854937439766,39.93298620794062,46.95478084407505,53.040684227849155,62.8052987100916,69.96602354315486,80.43498757136953,90.27919071789555,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1(CC(=C)C)OO1,C=C(C)CC1(C)OO1,-10.701496940726575,91.48939162859136,38.064479923518164,49.39250095602294,58.11744741873805,64.37830975143403,72.62332122370937,78.13192351816444,88.48030975143402,95.85573059273425,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsOs) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(dioxirane),GAV
O=C1[C]=COOC1,O=C1C=COOC1,-28.58250478011472,73.13502313575525,22.524627151051625,30.134378585086047,36.04317399617591,41.31483747609942,49.167858508604205,53.855430210325046,58.24122370936902,73.13502313575525,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-Cd)) + group(Cs-(Cds-O2d)OsHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cd-Cd(CO)H) + group(Cds-CdsOsH) + ring(Cyclohexane),GAV
[O]C1=C=COOC1,OC1=C=COOC1,-6.216978967495219,63.74630975143403,40.63954110898661,47.70187380497132,52.02246653919695,55.05304015296367,59.46650095602294,62.318642447418746,65.76803059273423,63.74630975143403,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH) + group(Cdd-CdsCds) + ring(six-inringtwodouble-12),GAV
C=CC(=C)C[C]=O,C=CC(=C)CC=O,-5.113307839388145,88.0757743785851,30.08151051625239,38.45175908221797,45.20986615678776,50.51130019120459,58.32112810707457,64.04250478011473,70.48780114722754,88.0757743785851,Thermo group additivity estimation: group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-OdCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
CCN(OC(C=C)[CH2])CC,CCN(OC(C=C)C)CC,-17.119783369996426,121.67623140386203,52.6532543627262,64.42689845027687,75.29899151144959,84.73368583502658,99.88783883822887,111.00533527133844,127.16120613372493,126.8483132667483,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
[CH2]C(=C)C(=C)OO,C=C(C)C(=C)OO,-1.9599999999999955,92.39683051792855,33.9,40.89,46.400000000000006,50.959999999999994,58.04,63.05,70.72,94.58,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
C=C[C](C)C(=C)C,C=CC(C)C(=C)C,9.95,95.29108761918519,36.12,44.580000000000005,52.290000000000006,58.82,69.07999999999998,76.78999999999999,88.75999999999999,98.28,Thermo group additivity estimation: group(Cs-(Cds-Cds)(Cds-Cds)CsH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C=C(C)C(=C)C,C=C(C)C(C)=CC,5.548904832046449,91.16776917801302,35.90062419577873,44.0995666570189,51.31782312735063,57.64962892625576,68.0054821739113,75.81961850063101,87.78501485028085,97.71727762422735,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C(C)=C(C)C=C,C=CC(C)=C(C)C,6.75972502206309,96.85334441603285,34.25936021263977,42.40197836590835,49.877529637968216,56.60740051323638,67.69871904587224,75.77931397837858,87.71982677662427,103.40285286224717,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C1[CH]CCC1,C=C1CCCC1,97.57707950297034,74.9999289196469,24.80886900432237,32.09956202312734,38.52435658674833,44.02573761134703,52.67463500362773,58.824770167609955,67.38967365687265,77.75478208630304,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1=CCCC1,CC1=CCCC1,0.2499999999999974,78.34523051792854,25.689999999999998,34.208000000000006,41.799,48.121,57.900000000000006,64.972,75.63199999999999,80.52839999999999,Thermo group additivity estimation: group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + ring(Cyclopentene),GAV
CC1=C(CO[O])CC1,CC1=C(COO)CC1,0.40537092935870167,99.34626882314282,36.507273081892556,43.6788131989002,50.63580019417782,56.71146546223811,66.54119036804308,73.82893438829828,84.58637870024855,101.52943830521427,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC=CC[C]1C=CCCC1,CC=CCC1C=CCCC1,4.67995040837036,107.01565503256836,45.6336653946522,57.56537327833347,68.62914527368547,78.65223987864093,95.20776375237399,107.13934425611856,124.10370287979542,109.19882451463981,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
CC=CCC1=C[CH]CCC1,CC=CCC1=CCCCC1,3.4100000000000006,109.28823051792855,43.60999999999999,57.66000000000001,70.05999999999997,80.33000000000001,96.25000000000001,107.74,124.81999999999998,111.4714,Thermo group additivity estimation: group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene),GAV
C=C(C)C1(O[O])CC1,C=C(C)C1(OO)CC1,-4.229999999999998,97.79563051792854,36.903000000000006,46.681,54.583999999999996,60.8,70.109,76.53899999999999,86.53999999999999,99.97879999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(Cyclopropane),GAV
C=[C]C(C)OO,C=CC(C)OO,-22.53570534991875,88.78216635299806,32.54828040498661,37.632348073525705,42.08807809232241,45.981415558170326,52.31688726620414,57.07399354731167,64.38748603470293,89.58790925174144,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1(C2OO2)OO1,CC1(C2OO2)OO1,-13.943796940726576,75.95026111066278,27.50547992351816,36.248500956022944,42.81244741873805,46.53030975143403,50.18232122370938,52.36392351816444,58.29430975143403,78.13343059273423,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + ring(dioxirane) + ring(dioxirane),GAV
[CH2]C1C=C(O)C1,CC1C=C(O)C1,-19.93697896749522,77.26084026936257,26.061541108986614,34.65887380497132,41.25946653919694,46.04004015296367,53.25850095602294,58.28464244741874,66.10003059273423,79.44400975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + ring(Cyclobutene),GAV
[CH]1C=CCCC1C1C=CCCC1,C1=CC(C2CC=CCC2)CCC1,4.25,108.20279999999998,46.99999999999999,64.86000000000003,80.85999999999997,93.76000000000003,113.44000000000003,127.09999999999998,147.56,108.20279999999998,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene) + ring(Cyclohexene),GAV
[CH]1C=CC(C2C=CCCC2)CC1,C1=CC(C2C=CCCC2)CCC1,4.5,106.82537341667192,46.99999999999999,64.86000000000003,80.95999999999998,93.76000000000002,113.44000000000003,127.09999999999998,147.56,108.20279999999998,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsCsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene) + ring(Cyclohexene),GAV
[CH3],C,-18.170358214630085,44.46593907058896,8.580631394091004,9.574831015175985,10.836911457919454,12.218253005854223,14.747989525550857,16.82749037208547,20.421787719985506,49.40396171931652,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C#CC(=O)C[C]=O,C#CC(=O)CC=O,-8.30336520076481,89.99990439770555,26.77869980879541,31.093537284894836,34.92697896749522,38.15166347992352,43.328604206500955,47.08594646271511,52.68988527724665,89.99990439770555,Thermo group additivity estimation: group(Cs-(Cds-O2d)(Cds-O2d)HH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-OdCsH) + group(Ct-CtCs) + group(Ct-CtH),GAV
[CH2]C1CC=C1O,CC1CC=C1O,-19.93697896749522,77.26084026936257,26.061541108986614,34.65887380497132,41.25946653919694,46.04004015296367,53.25850095602294,58.28464244741874,66.10003059273423,79.44400975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + ring(Cyclobutene),GAV
C=C1[CH]CO1,C=C1CCO1,-3.5562948307236373,69.92814355046488,19.192108125306305,24.84886630444971,29.86670023405353,34.029804057409535,40.55291098279404,45.298767643386235,52.10609068989256,71.30557013379294,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1=CCO1,CC1=CCO1,-0.21885244292643607,71.46415114968995,19.891693840494078,25.00900096847495,29.543479482067756,33.47626940033515,39.79096613621362,44.42512807495794,51.192529384864116,73.6473206317614,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1OO1,CC1OO1,-11.802299999999999,65.62453051792856,16.141,20.366,24.314999999999998,26.982,30.689000000000004,33.602,38.88399999999999,67.80770000000001,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + ring(dioxirane),GAV
C=C1[CH]OC1,C=C1COC1,5.029272275982166,68.91558516322331,19.185117490533113,24.721982533457588,29.687101478513377,33.86973632249926,40.476684450377256,45.288509683428295,52.18596248078547,71.67043832987945,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1=COC1,CC1=COC1,4.147971481857146,71.711028240432,19.811733420191207,24.87725792117017,29.376889352884085,33.29493193290281,39.62442405708698,44.30790077626005,51.20792762703802,73.89419772250345,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C(C)C(=C)C,C=C(C)C(C)C,-14.361889624663206,88.20321769369582,31.99607063358916,39.4289318830839,46.453720337223515,52.69852459607143,62.90732694730402,70.60364974940804,82.3573402964826,94.75272613991015,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1(C)CC1=O,CC1(C)CC1=O,-11.616456930560265,80.26035845994411,27.639281669871526,33.83094538389923,39.237553821904875,43.93920017343207,51.525159249627706,57.138287626443585,65.48690728615439,84.626697424087,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CC=CCO[O],C=CC=CCOO,-0.0499999999999993,94.50999999999999,32.410000000000004,39.86,45.91,50.82999999999999,58.11,63.589999999999996,71.4,94.50999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH),GAV
O=C[C]1CC1,O=CC1CC1,-13.113938814531545,74.28331242829829,19.704166347992352,25.171458891013383,30.025185468451237,34.06749521988527,40.219076481835565,44.65073996175908,51.40300191204589,74.28331242829829,Thermo group additivity estimation: group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cds-OdCsH) + ring(Cyclopropane),GAV
[O]C=C1CC1,OC=C1CC1,-1.1869789674952216,68.57958316810597,22.869541108986617,29.910873804971324,34.96146653919694,38.50804015296366,43.31650095602294,46.71564244741874,52.357030592734226,69.95700975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(Methylene_cyclopropane),GAV
C=CC(=C)CO[O],C=CC(=C)COO,-0.27999999999999925,93.17,33.290000000000006,40.77,46.79,51.589999999999996,58.68,64.03999999999999,71.71000000000001,93.17,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH]=C1OOCC1=O,C=C1OOCC1=O,-21.70231357552581,79.73081433445395,22.253403441682597,28.944627151051623,34.4042638623327,38.593690248565956,45.057093690248564,49.5557552581262,54.5291586998088,81.10824091778203,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-Cd)) + group(Cs-(Cds-O2d)OsHH) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsHH) + ring(Cyclopentane),GAV
[CH2]C=C1CC1O,CC=C1CC1O,-0.5937476099426364,83.59972937070101,26.497839388145316,33.77131357552582,39.87226959847037,44.47985659655831,51.82237093690248,57.11820458891013,64.96592160611854,85.78289885277246,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + ring(Methylene_cyclopropane),GAV
